,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,score,VideoAmt,PhotoAmt,AdoptionSpeed,No_name,Pure_breed,desc_length,desc_words,averate_word_length,magnitude
11364,1,48,182,0,2,1,2,0,1,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,2.0,1,0,1,273,50,5.46,0
11365,2,25,292,292,1,2,0,0,3,1,1,1,1,1,1,0,41326,0bda3ae2e5c78a3b2ff9a725dbe42161,0,0,1.0,2,0,0,0,0,,0
11366,1,27,179,205,1,6,0,0,2,2,3,3,2,1,1,0,41324,0505d8c9a2c2d3f5811a30fa3483e322,0,0,4.0,1,0,0,720,143,5.034965034965035,0
11367,1,72,205,205,2,5,6,7,2,3,3,3,2,2,1,0,41401,27083c7f0a040994ca84395f4b17d80b,0,0,6.0,0,0,0,794,155,5.122580645161291,0
11368,1,1,307,307,2,1,2,7,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,3.0,1,0,0,12,2,6.0,0
11369,1,4,307,0,2,1,2,0,1,2,1,1,1,1,3,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,0,2.0,4,0,1,137,23,5.956521739130435,0
11370,1,2,307,307,2,1,4,0,3,1,2,1,2,1,1,50,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,0,3.0,1,0,0,475,85,5.588235294117647,0
11371,1,1,307,103,1,1,2,0,1,1,3,3,3,1,2,0,41401,51c0befb0c0ec030823751f941bc7f88,0,0,2.0,1,0,0,228,40,5.7,0
11372,2,12,266,0,2,1,7,0,1,1,3,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,3.0,2,0,1,418,72,5.805555555555555,0
11373,1,2,307,0,3,1,2,7,2,1,2,2,2,1,2,0,41326,737a5c5c893696c61d233e6d72ef040e,0,0,21.0,2,0,1,1510,276,5.471014492753623,0
11374,1,18,179,0,1,2,5,0,1,2,1,1,1,1,1,0,41326,354bcbbb2e538d35475bd1d4023fb7ca,0,0,4.0,0,0,1,9,2,4.5,0
11375,2,11,266,266,2,1,4,7,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,0,5.0,4,0,0,96,3,32.0,0
11376,2,2,266,266,2,1,2,0,2,1,2,2,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,0,1.0,3,0,0,194,37,5.243243243243243,0
11377,2,29,266,0,1,1,2,0,2,1,1,1,1,1,1,90,41401,3ed2a0e971096317041ad900c33e030d,0,0,11.0,2,0,1,2050,343,5.97667638483965,0
11378,2,4,265,0,2,1,2,7,3,2,2,2,2,1,1,0,41401,5be13320d12dc6478d94268d6e103e56,0,0,8.0,1,0,1,11,3,3.6666666666666665,0
11379,1,1,307,0,2,2,5,7,2,2,2,2,2,1,1,0,41326,07b1ad054b89aec4847067fde31bf1f2,0,0,5.0,2,0,1,189,31,6.096774193548387,0
11380,1,5,307,0,2,4,7,0,2,2,2,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,0,3.0,4,0,1,220,47,4.680851063829787,0
11381,2,24,251,0,2,6,0,0,2,2,1,1,1,1,1,0,41401,6c2379ee522b6f7593bcb6796afdcc7f,0,0,1.0,4,0,1,176,37,4.756756756756757,0
11382,1,2,307,0,3,3,0,0,2,1,3,3,3,2,2,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,0,1.0,1,0,1,2150,366,5.8743169398907105,0
11383,2,24,243,0,2,6,7,0,3,2,3,3,3,1,1,0,41401,68a086274b2d767bc1e0b59006115c47,0,0,2.0,4,0,1,19,5,3.8,0
11384,2,3,266,265,1,4,7,0,1,2,1,1,2,1,1,50,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,0,3.0,2,0,0,190,29,6.551724137931035,0
11385,1,2,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0,5.0,3,0,1,699,120,5.825,0
11386,2,7,266,0,2,5,7,0,1,1,1,1,1,1,1,30,41326,9f83f82c4b756d15c42104963fb97ca5,0,0,4.0,4,0,1,71,12,5.916666666666667,0
11387,2,1,266,292,2,5,6,0,2,2,2,2,2,1,1,50,41401,2bed63df989716df24ed2a3191c0c142,0,0,3.0,0,0,0,172,34,5.0588235294117645,0
11388,2,12,266,0,2,4,0,0,2,1,2,2,2,1,4,0,41401,517b482f4e1755fa10338c2519eb57c1,0,1,2.0,1,1,1,151,23,6.565217391304348,0
11389,1,5,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41336,153b0dbcbeccf004c739153bcd6b2cf2,0,1,2.0,4,0,1,458,91,5.032967032967033,0
11390,2,12,266,0,1,1,0,0,2,1,2,1,2,1,1,1,41326,1908e3221849f6482ba36870fc460a13,0,0,2.0,3,0,1,169,36,4.694444444444445,0
11391,1,24,76,0,3,1,7,0,2,1,1,1,1,1,2,500,41326,afe6db002476be8c279faad15d6ce49f,0,0,7.0,3,0,1,590,111,5.315315315315315,0
11392,1,2,307,0,2,7,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,0,1.0,2,0,1,144,25,5.76,0
11393,1,3,307,307,2,1,2,7,2,2,2,1,2,1,4,0,41326,db3845bb9414767d3094af2542d2e957,0,0,5.0,4,0,0,303,54,5.611111111111111,0
11394,1,5,307,0,2,4,5,0,2,1,2,1,2,1,1,0,41326,ea5e43c67893c32e98a4701884b364e3,0,0,1.0,4,1,1,61,11,5.545454545454546,0
11395,2,1,265,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,7544bf047baa0e643d7464356743220d,0,0,1.0,2,0,1,82,14,5.857142857142857,0
11396,2,12,265,0,2,1,4,7,2,2,1,1,1,1,1,0,41326,dcf09b87f287211b0faa18eae00dd578,0,0,2.0,4,0,1,183,34,5.382352941176471,0
11397,1,5,307,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,28a323390134f7a365b5916263a99dd9,0,0,4.0,4,0,1,139,30,4.633333333333334,0
11398,2,10,299,266,1,1,3,7,2,2,1,1,1,1,2,0,41401,0b5f01a21e015dc35d5de709f5515ef1,0,1,7.0,4,0,0,2176,393,5.536895674300254,0
11399,2,12,265,0,2,6,0,0,2,2,1,1,1,1,1,0,41401,ffc14b5e7b93b7e20b0687964492d944,0,0,2.0,4,0,1,751,123,6.105691056910569,0
11400,2,1,266,0,2,1,6,7,1,1,2,1,2,1,2,0,41326,90ec91e2dec6da0ab52204ed17b5a994,0,0,7.0,2,0,1,817,156,5.237179487179487,0
11401,2,2,265,0,1,1,7,0,1,2,1,1,2,1,1,0,41327,86552e2f34c929a01f7841cbd8865b20,0,0,1.0,1,0,1,68,13,5.230769230769231,0
11402,1,5,307,0,2,1,0,0,2,2,1,1,2,2,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,0,5.0,1,0,1,102,18,5.666666666666667,0
11403,2,10,265,0,2,1,4,7,2,2,1,1,1,1,1,0,41326,052cd940999e90f1f690003860c72de8,0,0,4.0,4,0,1,185,35,5.285714285714286,0
11404,2,2,265,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,9ca5fbe0f66419dd1e6aeb51b9707bcd,0,0,6.0,2,0,1,186,39,4.769230769230769,0
11405,2,2,265,0,1,2,0,0,2,2,1,1,3,1,1,0,41326,5bd0848dd25ef2c3d36218fe94e78682,0,0,5.0,2,0,1,92,15,6.133333333333334,0
11406,1,2,307,0,1,3,0,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,0,2.0,3,0,1,141,25,5.64,0
11407,1,6,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,0,3.0,1,0,1,274,53,5.169811320754717,0
11408,1,1,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,3c4a99d90947aff17feeda0ac4cf61b8,0,0,1.0,2,0,1,109,21,5.190476190476191,0
11409,2,2,266,0,2,1,5,7,2,1,2,2,2,1,2,0,41401,b785d9d3abe76a4d5ac3e285cebef578,0,0,9.0,3,0,1,762,143,5.328671328671328,0
11410,1,2,307,307,1,1,7,0,1,1,2,1,2,1,1,0,41336,61c1f7b917b7f6772c5e77849c2b4127,0,0,2.0,4,0,0,87,13,6.6923076923076925,0
11411,2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41326,da0e7435fee7f0cf84d17a50252fbf0f,0,0,4.0,2,0,1,585,112,5.223214285714286,0
11412,2,2,266,0,3,1,4,7,1,1,2,2,2,1,3,0,41401,27083c7f0a040994ca84395f4b17d80b,0,0,7.0,3,0,1,2943,514,5.72568093385214,0
11413,1,48,82,0,1,1,2,7,2,1,1,1,1,2,1,0,41326,920d8cc91447e6c6b7c817b399b760ce,0,0,5.0,0,0,1,1083,225,4.8133333333333335,0
11414,1,2,307,0,2,2,7,0,2,2,2,2,2,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,0,1.0,2,0,1,264,54,4.888888888888889,0
11415,1,12,307,0,1,1,0,0,1,1,3,3,2,1,1,0,41326,85d68fcc43c140f21aa5bdf07518c190,0,0,2.0,3,0,1,83,13,6.384615384615385,0
11416,2,1,289,266,2,5,7,0,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,0,5.0,1,0,0,1078,189,5.703703703703703,0
11417,2,5,299,0,2,1,6,7,1,1,3,3,3,1,1,0,41401,430fc4fbd611aeaef17439a92c87f75c,0,0,1.0,3,0,1,112,22,5.090909090909091,0
11418,1,18,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,e88c964e9328bdd8e6865f2c627e1a1d,0,0,2.0,4,0,0,239,46,5.195652173913044,0
11419,1,36,26,307,2,1,2,0,3,2,3,3,3,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,1.0,1,0,0,202,38,5.315789473684211,0
11420,2,4,243,266,2,2,6,7,1,1,2,1,2,1,1,0,41401,c248586a72f4ba1e89ea3da0e14242db,0,0,1.0,2,0,0,48,7,6.857142857142857,0
11421,1,3,307,0,1,2,7,0,2,2,1,1,2,1,1,100,41326,a23a047157d709e38cf801a723a246ba,0,0,3.0,2,0,1,62,10,6.2,0
11422,2,2,266,0,1,4,7,0,1,1,2,2,2,1,1,0,41401,e95e7ee32c409733fa14dc6b19632eb0,0,0,4.0,3,0,1,536,102,5.254901960784314,0
11423,1,2,307,0,3,7,0,0,2,1,2,2,2,1,2,0,41327,c2e496d5b05dc9771f234e168465b389,0,1,2.0,2,0,1,291,53,5.490566037735849,0
11424,2,5,276,285,2,2,5,0,3,3,1,1,2,1,1,100,41326,d718a8deb57887c6ee18b757484273c8,0,0,2.0,3,0,0,496,75,6.613333333333333,0
11425,1,4,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,22414cc92d4bbd1571fa0cd246cb591b,0,0,4.0,4,0,1,443,89,4.977528089887641,0
11426,2,2,285,0,2,3,0,0,2,3,2,1,2,1,1,700,41326,c004c5b717affa9822d9ec1ad3eb00fd,0,0,5.0,1,0,1,105,19,5.526315789473684,0
11427,2,24,266,0,3,4,0,0,1,1,2,1,2,1,3,0,41335,01324415629b56298d9756e3b6f8b2ba,0,0,11.0,2,0,1,332,51,6.509803921568627,0
11428,1,2,307,0,2,5,0,0,2,1,2,1,2,2,1,0,41401,8d232c2eea391f8f78e0d0310653e448,0,0,1.0,4,0,1,533,99,5.383838383838384,0
11429,1,1,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,0,4.0,2,0,1,195,36,5.416666666666667,0
11430,1,84,307,0,1,4,0,0,2,2,1,1,1,1,1,0,41327,2d0e544219a8337d666e8ab00944e04f,0,0,1.0,4,0,1,180,28,6.428571428571429,0
11431,1,60,189,0,1,1,0,0,3,1,1,1,2,1,1,0,41401,891ea83fd4fa94d4471b77805ddb4d10,0,0,2.0,3,0,1,311,63,4.936507936507937,0
11432,1,2,218,307,2,1,2,7,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,3,0,0,139,22,6.318181818181818,0
11433,1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,9.0,2,0,1,179,33,5.424242424242424,0
11434,1,72,69,0,1,2,3,0,2,3,3,3,2,1,1,0,41401,067f5b3ddbde060901e74475d532dcb3,0,0,6.0,2,0,1,625,121,5.1652892561983474,0
11435,2,3,247,0,1,1,6,0,2,1,1,1,2,1,1,450,41326,d718a8deb57887c6ee18b757484273c8,0,0,1.0,2,0,1,149,22,6.7727272727272725,0
11436,2,8,268,0,2,1,6,7,2,1,3,2,1,1,2,0,41330,40c86f339a07ef565513d2655b9804b8,0,0,3.0,4,0,1,329,63,5.222222222222222,0
11437,1,24,307,0,1,2,5,7,2,1,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,4.0,3,0,1,417,80,5.2125,0
11438,2,1,266,0,1,3,0,0,2,2,2,2,2,1,1,0,41326,2bfd8515ac96631446d181ee6c58f03a,0,0,6.0,1,0,1,413,75,5.506666666666667,0
11439,2,2,306,0,3,1,7,0,1,1,2,2,2,1,3,0,41326,74fc9ca13075f49be3ba61424c8c7fdc,0,0,11.0,2,0,1,462,84,5.5,0
11440,1,1,307,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,4.0,1,0,0,12,2,6.0,0
11441,2,2,265,0,1,6,7,0,2,2,2,2,2,1,1,0,41327,6970137ea113decfdcf41f81b3e68568,0,1,16.0,4,0,1,866,164,5.280487804878049,0
11442,1,7,307,307,2,2,0,0,2,2,2,2,1,1,1,0,41326,25174bb92f7f92ddabe20c6c84e53bb6,0,0,1.0,4,0,0,322,56,5.75,0
11443,1,84,307,0,2,2,0,0,2,2,3,3,2,2,1,0,41326,9a6c5e12a9ad78087d5db41443ba8a67,0,0,0.0,4,0,1,492,91,5.406593406593407,0
11444,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,1,0,1,98,17,5.764705882352941,0
11445,2,10,265,0,1,1,6,7,3,2,2,2,2,1,3,0,41326,f1f80ce6539e520f64fdd147b74ec98b,0,0,1.0,4,0,1,224,44,5.090909090909091,0
11446,2,3,265,0,2,1,2,7,1,2,2,1,2,1,1,50,41326,26d89c8f78d154e7c550438c642ca3d6,0,0,5.0,4,0,1,142,28,5.071428571428571,0
11447,2,1,299,0,2,3,4,7,2,2,2,2,2,1,5,0,41401,7c41b29bb79fef47fbb122c1a555982d,0,0,5.0,2,0,1,16,3,5.333333333333333,0
11448,1,2,307,0,1,1,2,7,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,2.0,2,0,1,120,25,4.8,0
11449,2,36,306,0,2,1,7,0,1,1,2,1,1,1,1,0,41326,1565d406c559212ca01bba319c615c1f,0,0,9.0,2,0,1,208,35,5.942857142857143,0
11450,2,15,285,299,1,3,4,0,3,2,1,1,2,1,1,0,41326,cb94cea23e4b33630033cc096dac369c,0,0,1.0,3,0,0,75,15,5.0,0
11451,1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,0,0,3.0,3,0,1,327,64,5.109375,0
11452,2,7,266,0,3,1,2,7,2,1,2,2,2,1,6,0,41326,3ca5a1ef49427b1803ba6b0c9fd97718,0,0,10.0,3,0,1,465,80,5.8125,0
11453,2,2,266,254,1,6,7,0,1,1,2,2,2,1,1,0,41326,ded15370a7256a54f5e2c10303e16099,0,0,4.0,1,1,0,115,21,5.476190476190476,0
11454,2,12,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,eaad8f97dc1db8c0fb22110c79e3738a,0,0,2.0,4,0,1,232,45,5.155555555555556,0
11455,1,6,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,1.0,3,0,1,298,61,4.885245901639344,0
11456,1,2,141,0,1,4,5,7,2,2,3,1,3,1,1,150,41401,b53861ec2c7cf77f8a8008dd9cb98ebf,0,0,5.0,1,0,1,566,86,6.5813953488372094,0
11457,2,5,292,0,2,6,7,0,3,2,1,1,2,1,1,0,41326,c9aa64487db5e795ff6146bb95067181,0,0,3.0,3,0,1,787,163,4.828220858895706,0
11458,1,1,307,307,3,2,4,0,2,1,2,2,2,1,8,0,41327,4f730224c4425d230360cd399ff6cf13,0,0,10.0,2,0,0,193,38,5.078947368421052,0
11459,1,2,307,0,2,2,4,0,2,1,2,2,2,1,1,0,41326,de258b94569f36b876f5cddd929b8d7b,0,0,2.0,2,0,1,226,43,5.255813953488372,0
11460,2,1,266,0,3,1,2,0,1,1,2,2,2,1,4,0,41336,cda9cadac8f524c705970b4ceccf2e5a,0,0,15.0,3,1,1,74,13,5.6923076923076925,0
11461,2,2,247,292,2,1,4,0,1,2,2,1,2,1,1,150,41326,5eaaa88b5605e700707d363dd1330273,0,0,1.0,1,0,0,15,2,7.5,0
11462,2,2,266,0,1,3,5,0,2,1,1,1,2,1,3,0,41326,80752b195f327f543eb1be52acff4342,0,0,5.0,2,0,1,412,75,5.493333333333333,0
11463,2,18,266,0,1,1,0,0,3,1,1,1,2,1,1,0,41326,8624fa670e185c16ae78038397fb1091,0,0,5.0,4,0,1,270,52,5.1923076923076925,0
11464,2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,0,3.0,2,0,1,246,46,5.3478260869565215,0
11465,1,2,307,307,3,2,0,0,2,1,2,2,2,1,2,0,41332,9ed1d5493d223eaa5024c1a031dbc9c2,0,0,2.0,4,0,0,201,37,5.4324324324324325,0
11466,2,1,265,266,3,6,0,0,1,2,2,2,2,1,2,0,41326,ddb091ab66a6e93d60f5b29669573393,0,0,4.0,3,0,0,22,4,5.5,0
11467,1,55,307,0,2,2,3,0,2,1,2,2,2,1,10,0,41401,585e0ba70b1c10bbd5614897aa306ef0,0,0,2.0,4,0,1,153,32,4.78125,0
11468,2,10,266,292,1,6,7,0,2,1,1,1,1,1,1,0,41326,df29b9235fb983317087e4c995e7ab4c,0,0,2.0,2,0,0,205,43,4.767441860465116,0
11469,1,24,307,0,3,1,5,7,2,1,2,1,3,1,5,0,41335,421cc9e4458b756727b70e6ff0b9f0ae,0,0,5.0,4,0,1,99,16,6.1875,0
11470,2,1,266,0,3,1,4,7,2,1,2,2,2,1,6,0,41326,1458ff3e0971d8d1e60907f35b91e50e,0,0,10.0,2,0,1,813,164,4.9573170731707314,0
11471,1,88,109,0,1,2,3,0,2,2,1,1,3,1,1,0,41330,59e194570e5c2d86d29e4d3956ebf013,0,0,4.0,2,0,1,150,24,6.25,0
11472,2,1,243,0,1,6,0,0,2,1,2,2,2,1,1,0,41401,4eed4d6172984c72829b31cfbc61ba52,0,0,5.0,1,0,1,470,89,5.280898876404494,0
11473,1,3,307,0,1,1,4,0,2,2,2,2,2,1,2,0,41401,3825cdd1184977b5c5ced240f80f106a,0,0,2.0,2,0,1,159,28,5.678571428571429,0
11474,1,14,128,0,2,2,7,0,1,1,1,1,2,1,1,50,41326,2733b537308a461d6c9ee737ae7dafaa,0,0,1.0,1,0,1,227,45,5.044444444444444,0
11475,2,1,266,266,3,1,7,0,2,1,2,2,2,1,4,0,41401,055cce07c70df01ffab831c4839ada56,0,0,21.0,2,0,0,1108,221,5.013574660633484,0
11476,2,4,265,0,1,1,7,0,1,2,3,1,2,1,1,0,41326,110f576b51820ce5ea021f90792991c1,0,0,5.0,4,0,1,118,19,6.2105263157894735,0
11477,2,2,265,266,1,1,0,0,3,2,2,2,2,1,1,15,41326,35ca0af7f781e96744e8371c35b07944,0,0,2.0,2,0,0,136,27,5.037037037037037,0
11478,1,12,179,0,1,2,0,0,1,2,1,1,2,1,1,300,41326,225d19c861c7c5d20a9c3ba1b2d37753,0,0,5.0,0,0,1,546,115,4.747826086956522,0
11479,2,1,266,289,2,6,0,0,2,1,1,1,3,1,4,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,5.0,3,0,0,176,32,5.5,0
11480,2,2,266,0,2,1,2,6,1,2,1,1,3,2,1,0,41326,0980e449f08cc17b814390401297023c,0,0,3.0,4,0,1,223,44,5.068181818181818,0
11481,1,2,307,0,1,1,2,7,2,2,2,2,1,1,1,0,41326,36c748b6611d2c7dc7a0a99a358655c8,0,0,5.0,3,0,1,87,18,4.833333333333333,0
11482,2,3,265,0,2,1,4,7,2,2,2,1,2,1,2,0,41327,bb3c71ac8a0faac782011f147c8d483c,0,0,3.0,4,0,1,217,46,4.717391304347826,0
11483,1,5,307,0,2,2,7,0,2,2,1,1,1,1,1,0,41330,583c3f4646373188b58dc42ca653eec5,0,0,1.0,3,0,1,193,35,5.514285714285714,0
11484,2,38,265,0,2,5,7,0,2,2,2,2,2,1,1,0,41326,9b8c4e3015ce4821741065d4dc85c0f7,0,0,2.0,2,0,1,471,93,5.064516129032258,0
11485,1,6,307,307,1,2,0,0,2,1,2,2,2,1,2,0,41326,0008ef529da74e9701db7eaaa4d9115a,0,0,3.0,4,0,0,524,97,5.402061855670103,0
11486,2,1,264,0,2,1,7,0,3,3,2,1,3,1,1,0,41326,167119eeb94dec6c615c602952c527c8,0,0,2.0,1,0,1,528,88,6.0,0
11487,2,3,265,0,1,1,0,0,1,2,2,2,2,1,1,0,41326,e6ac795aa78658e8cb370c0ffb95a6c4,0,0,1.0,2,0,1,75,12,6.25,0
11488,2,7,283,292,1,5,7,0,2,1,3,1,1,1,1,10,41326,dd4e471fd184fbb112238745f3bf8c75,0,0,5.0,2,0,0,142,20,7.1,0
11489,1,24,189,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,f4bdb2393f541926230c24e460862848,0,0,1.0,1,0,1,543,96,5.65625,0
11490,2,2,266,0,1,1,6,0,1,1,2,2,2,1,1,0,41401,5c21953484a8baed807c0152398448bb,0,0,3.0,1,0,1,233,43,5.4186046511627906,0
11491,2,84,266,0,2,6,7,0,2,1,1,1,1,1,1,0,41326,2d4de2643c6f5235902b2a5c7dbb850b,0,0,1.0,3,0,1,246,48,5.125,0
11492,2,1,265,265,3,1,4,6,1,2,2,2,2,1,4,0,41326,210c8b970f0b2ed0dc54eebe01701c8a,0,0,5.0,4,0,0,237,39,6.076923076923077,0
11493,2,2,266,0,1,1,7,0,1,1,2,2,3,1,1,0,41401,09f4ed09e1560ae125140f440b403a98,0,0,2.0,3,0,1,105,19,5.526315789473684,0
11494,2,2,266,0,2,1,2,6,1,1,2,1,2,1,1,0,41326,62d584fd10cc94cb5f9491daf375f50e,0,0,6.0,2,0,1,333,62,5.370967741935484,0
11495,1,5,307,0,2,1,7,0,1,1,1,1,1,1,1,0,41326,052cd940999e90f1f690003860c72de8,0,0,4.0,4,0,1,214,41,5.219512195121951,0
11496,1,2,147,307,3,2,5,0,1,2,3,3,3,1,2,100,41327,fdd8882578638ef820a4f70343c1b167,0,0,2.0,3,0,0,163,32,5.09375,0
11497,1,2,307,0,2,7,0,0,2,3,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,0,1.0,1,0,1,208,43,4.837209302325581,0
11498,2,6,265,0,3,1,4,0,1,2,2,2,2,1,2,0,41326,966c41ae3a2427fd7882e899525f8b4e,0,0,4.0,2,0,1,119,26,4.576923076923077,0
11499,2,4,243,0,2,7,0,0,2,1,2,2,1,1,1,0,41326,fff59afa6278380c938b2a5880ecae79,0,0,6.0,2,0,1,80,15,5.333333333333333,0
11500,2,4,266,0,2,1,2,7,2,2,2,2,2,2,2,0,41326,a616a6888518e6e38c8c1b7b16388f92,0,3,3.0,4,0,1,519,94,5.5212765957446805,0
11501,1,2,76,141,2,1,7,0,2,1,3,3,3,1,2,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,0,3.0,4,0,0,528,104,5.076923076923077,0
11502,1,0,307,307,3,1,2,0,2,1,2,2,1,1,6,0,41327,e1f789fc97a1be9f81ce1426c1dc1c98,0,0,4.0,4,0,0,311,67,4.641791044776119,0
11503,2,24,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,d121eba0b4260f0b03139f421d15daf3,0,0,4.0,4,0,1,108,18,6.0,0
11504,1,2,307,0,1,2,7,0,2,1,2,2,2,1,1,0,41327,1d0b25a46e557cfd8bf9207ce7b0d054,0,0,8.0,2,0,1,44,4,11.0,0
11505,2,1,265,265,2,2,6,0,1,2,2,1,1,1,1,200,41401,6a885e6ab5d0f8a41e634c4ab143c91d,0,0,3.0,4,0,0,222,40,5.55,0
11506,1,8,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,0,4.0,4,0,1,124,22,5.636363636363637,0
11507,2,7,266,0,1,4,7,0,2,1,1,1,1,1,1,50,41326,f1f470132d800482a6d1247069734184,0,0,5.0,3,0,1,143,28,5.107142857142857,0
11508,2,4,266,0,2,1,2,4,2,1,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,4.0,3,0,1,278,52,5.346153846153846,0
11509,1,48,205,0,1,5,0,0,1,3,1,1,1,2,1,200,41326,2864803699884df90ac135583b02ec70,0,0,1.0,2,0,1,360,52,6.923076923076923,0
11510,2,6,299,0,1,3,5,0,2,1,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,0,3.0,2,0,1,138,23,6.0,0
11511,2,5,265,0,1,1,0,0,3,2,1,2,2,1,1,0,41401,372590c1b8e35a5db1005114fbc3f742,0,0,3.0,4,0,1,202,38,5.315789473684211,0
11512,1,3,307,0,2,2,0,0,1,1,1,1,2,1,1,0,41326,bb5934c4c61d53b4e38e08f98d0920ac,0,0,5.0,3,0,1,353,72,4.902777777777778,0
11513,1,3,152,307,2,1,2,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,3.0,3,0,0,292,54,5.407407407407407,0
11514,1,2,307,0,3,1,2,0,2,2,2,2,2,1,4,0,41326,4895ac7c5f0148d43f3cf517c7b480b8,0,0,1.0,3,1,1,75,15,5.0,0
11515,2,5,265,285,2,1,3,7,1,1,1,1,2,1,1,100,41326,7521101a5faeab53f7998fa9206e2b70,0,0,2.0,2,0,0,58,6,9.666666666666666,0
11516,2,0,266,0,2,2,3,0,1,1,1,1,1,1,1,50,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,0,2.0,3,0,1,80,14,5.714285714285714,0
11517,1,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,0,4.0,3,0,1,195,34,5.735294117647059,0
11518,1,3,128,307,2,1,2,7,2,2,1,1,2,1,1,0,41326,e5f791909629e34d5dcef44bbaf3da37,0,2,8.0,3,0,0,1835,343,5.349854227405248,0
11519,2,2,242,264,2,5,0,0,2,3,2,1,2,1,1,650,41326,c004c5b717affa9822d9ec1ad3eb00fd,0,0,6.0,3,1,0,60,12,5.0,0
11520,2,2,266,265,2,5,6,0,2,1,2,2,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,0,6.0,1,0,0,668,125,5.344,0
11521,1,0,307,0,1,2,0,0,2,1,2,2,2,1,1,50,41326,06bf1fc31ffb69004a3aa051af49a6f8,0,0,1.0,4,0,1,183,31,5.903225806451613,0
11522,2,2,266,0,2,7,0,0,2,1,1,1,2,1,1,30,41326,09771cded8c18d94a16a6548377410a8,0,0,1.0,2,0,1,368,67,5.492537313432836,0
